LD,Location,Word,Longitude,Latitude,PopCnt,PopAge,PopIncome,IsNoun,WordFreq,WordLength
0.12739386899638605,Horn Lb,benen,5.955734695,51.21591898,0.1321010542283865,-1.2221778834611667,1.741960797266944,1,0.6652530867823366,0.42290647030325224
0.23534237600115349,Lichtenvoorde Gl,benen,6.573952423,51.99259005,1.0039200119556808,-1.285827080913235,-0.022455447251702697,1,0.6652530867823366,0.42290647030325224
-0.16619885766509768,Gerwen NB,benen,5.573727576,51.49358614,-0.722509056961287,-0.8658731751494485,-0.5867286498655053,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Leende NB,benen,5.567197969,51.35772118,-0.25529912844432595,0.044180819888149196,0.9526765352023205,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Dodewaard Gl,benen,5.667667713,51.90880642,-0.2887733351185549,0.1680388911737334,-1.2623838264650997,1,0.6652530867823366,0.42290647030325224
-0.49887819604760875,Aarlanderveen ZH,benen,4.738558241,52.14418949,-1.3607426533718914,-0.559459380855365,0.1357209030854292,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Loenen Ut,benen,5.030337476,52.20931421,-0.465774960640782,-0.2080666535895353,1.5011507305031124,1,0.6652530867823366,0.42290647030325224
0.08376638206863163,Dongen NB,benen,4.949755279,51.63128477,0.8863840083244102,0.11464137502865848,-0.2713459946635438,1,0.6652530867823366,0.42290647030325224
-0.1582728458532099,Hellevoetsluis ZH,benen,4.124334137,51.82911513,1.3140470180039698,-1.0213105400795428,0.10060085186646568,1,0.6652530867823366,0.42290647030325224
0.20705193337576588,Den Ham Ov,benen,6.50140578,52.46542646,0.4115693262442905,-0.279173848882876,-0.7928874839145378,1,0.6652530867823366,0.42290647030325224
0.2127629126980244,Boven-Hardinxveld ZH,benen,4.893496307,51.83019685,-0.3072366102288699,0.9234371201086915,-1.0301766466110391,1,0.6652530867823366,0.42290647030325224
0.2456044780094917,Onstwedde Gn,benen,7.035561546,53.03509288,0.0028270939476780195,1.8146124570633073,-0.823003197320744,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,Utrecht Ut,benen,5.129395701,52.09894866,2.612605559707566,-0.3419021967784936,0.07005044772910768,1,0.6652530867823366,0.42290647030325224
0.2127629126980244,Ameide ZH,benen,4.966227281,51.96042969,-0.5492627009076411,0.33694141221489493,-0.806185404339205,1,0.6652530867823366,0.42290647030325224
0.20705193337576588,De Lutte Ov,benen,6.995654,52.31825739,0.048268017995159763,-1.0342588008025535,0.34600130895015285,1,0.6652530867823366,0.42290647030325224
0.4445521033987001,Budel NB,benen,5.588739077,51.27541229,0.4030444604083973,0.13448493234592412,-0.5793821037032442,1,0.6652530867823366,0.42290647030325224
0.20705193337576588,Diepenveen Ov,benen,6.156576603,52.29646836,0.10795836681523772,0.4967002540006752,1.9359751280706388,1,0.6652530867823366,0.42290647030325224
0.12739386899638605,Echt Lb,benen,5.875239697,51.11375275,0.5560660039687113,-0.7556660599058183,1.0099234034763027,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,Otterlo Gl,benen,5.776209073,52.10606664,-1.0058286467645583,-0.09722884043033184,0.8009124892131623,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Delden Ov,benen,6.721093734,52.27087634,0.5855043330802123,0.3296722349447255,1.8676774798014406,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,Leeuwarden Fr - Ljouwert Fr,benen,5.814628969,53.20768964,2.3701284890523353,-0.29526027816530687,0.21584145199229746,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,Zoetermeer ZH,benen,4.496601035,52.05815808,1.833808917693152,-1.4766265344812044,0.46162269783371984,1,0.6652530867823366,0.42290647030325224
0.2127629126980244,Ossendrecht NB,benen,4.336182302,51.39488321,-0.04119596655646478,0.60728524884255,0.5164676750914576,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Tiel Gl,benen,5.439873104,51.89043211,1.2448361189099875,-0.09099140551538548,-0.4799215031694369,1,0.6652530867823366,0.42290647030325224
0.2456044780094917,Mussel Gn,benen,7.043167645,52.96331745,-0.8629888522802315,0.17545119215764213,-2.2951387207820697,1,0.6652530867823366,0.42290647030325224
-0.09394522950165474,Harlingen Fr - Harns Fr,benen,5.409798516,53.17418067,0.9366884474392589,1.1998232259116053,-1.4199357238253338,1,0.6652530867823366,0.42290647030325224
0.3062950360459564,Schoonoord Dr,benen,6.768542497,52.84840026,-0.21093231137674023,1.3561442610861905,0.060393875910303485,1,0.6652530867823366,0.42290647030325224
0.3062950360459564,Smilde Dr,benen,6.448116366,52.944534,0.2025980772127433,-0.5516126845014285,-0.2042108220701061,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Hilvarenbeek NB,benen,5.142356299,51.48662286,0.23699517475987192,-0.32667331901654023,-0.015478198613981996,1,0.6652530867823366,0.42290647030325224
0.2742698451564518,IJmuiden NH,benen,4.600801589,52.45808564,1.4769685084690567,1.0060235678926919,0.5071988800137983,1,0.6652530867823366,0.42290647030325224
-0.49887819604760875,Brielle ZH,benen,4.145773381,51.90912845,0.456809505571422,-0.3464818137691924,1.632572811473199,1,0.6652530867823366,0.42290647030325224
0.2415627916024783,Stadskanaal Gn,benen,6.94878417,52.99419105,1.3663775332186594,0.7767844986922897,-0.26922364328393195,1,0.6652530867823366,0.42290647030325224
-0.49887819604760875,De Rijp NH,benen,4.849600275,52.55607052,-0.4628474702524942,-1.158089288419128,0.6896907160651106,1,0.6652530867823366,0.42290647030325224
0.3062950360459564,Zwolle Ov,benen,6.10418358,52.51461287,2.399896627096759,-1.3167012214131935,0.7782281544470638,1,0.6652530867823366,0.42290647030325224
0.42247490040891567,Gulpen Lb,benen,5.901661149,50.81944235,0.12396851059543443,-0.05751520688382281,1.3488602398003335,1,0.6652530867823366,0.42290647030325224
0.0067760793158910815,Zevenaar Gl,benen,6.079174604,51.928294,1.168187163586014,-0.2994919919581443,0.33098013780244456,1,0.6652530867823366,0.42290647030325224
0.3062950360459564,Dwingeloo Dr,benen,6.369456189,52.84207319,-0.23489550852365648,1.220912556763043,0.39421937309443167,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,Meije ZH,benen,4.779957759,52.11729874,-2.138581213750369,-0.4472931325496495,1.1514405337122138,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,Balkbrug Ov,benen,6.389816083,52.60758288,-0.014212932688984055,0.2732475926854171,-0.14382267682991418,1,0.6652530867823366,0.42290647030325224
0.37825249283279305,Ingen Gl,benen,5.495445542,51.95832819,-1.332384982622106,-0.36955716780120346,0.33988547760200644,1,0.6652530867823366,0.42290647030325224
0.3062950360459564,Noordwolde Fr,benen,6.141284888,52.89171732,0.018975900111687406,2.266772442066155,-0.8229314014993376,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Groenlo Gl,benen,6.624446025,52.04754376,0.6574637002252973,-0.38198792229671663,0.7467165237245715,1,0.6652530867823366,0.42290647030325224
0.37866838110125656,Velddriel Gl,benen,5.306094514,51.77386706,-1.4761615059736728,-0.8109058106478725,0.02905479586707744,1,0.6652530867823366,0.42290647030325224
0.05378893435949461,Scheveningen ZH,benen,4.272957792,52.1048708,0.604871038021261,1.7620024934694822,0.41437836222799307,1,0.6652530867823366,0.42290647030325224
0.3062950360459564,Giethoorn Ov,benen,6.084894584,52.74842279,-0.724526888259901,0.21827005219718446,2.5097785387989417,1,0.6652530867823366,0.42290647030325224
0.23059319916873466,Eelde Dr,benen,6.570714579,53.14653055,0.5330461243153582,-0.18945109826429157,1.4515527734627203,1,0.6652530867823366,0.42290647030325224
0.14601842473026672,Veenendaal Ut,benen,5.564843961,52.03022846,1.6070936805898492,-0.5888073850986111,-0.7857569018172681,1,0.6652530867823366,0.42290647030325224
0.12739386899638605,Reuver Lb,benen,6.089922153,51.29278649,0.5018622638891183,-0.8692103844928427,0.1217923810773933,1,0.6652530867823366,0.42290647030325224
0.0067760793158910815,Nistelrode NB,benen,5.574119619,51.71017281,-0.07968893353221233,-0.4177445781095236,-0.8425433626387854,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Aalten Gl,benen,6.588947988,51.93041891,0.9727478907585837,0.3689630950049225,-0.2669789782932676,1,0.6652530867823366,0.42290647030325224
0.05378893435949461,Heerde Gl,benen,6.043608192,52.39156816,0.8578687987251136,0.10243052387823912,0.4996026857362601,1,0.6652530867823366,0.42290647030325224
0.10161188218347839,Huijbergen NB,benen,4.380566961,51.43828408,-0.838436693214353,-0.21107693763292867,1.0247823103213447,1,0.6652530867823366,0.42290647030325224
0.20456578998970443,Vollenhove Ov,benen,5.959759759,52.68303474,0.1222330269239514,-1.0933314619808145,-0.6717762581462913,1,0.6652530867823366,0.42290647030325224
0.3062950360459564,Nijeholtpade Fr,benen,6.076366504,52.92451325,-1.6116891117249479,1.1766053310449995,-0.6836333324329696,1,0.6652530867823366,0.42290647030325224
0.37866838110125656,Lochem Gl,benen,6.418823921,52.16264993,0.8451071809278706,0.01650097886550171,1.1505149277181468,1,0.6652530867823366,0.42290647030325224
0.5719832417162203,IJzendijke Ze,benen,3.613165885,51.31754558,-0.32087365991589406,1.0824396008639523,0.9328485737212754,1,0.6652530867823366,0.42290647030325224
0.2127629126980244,Lekkerkerk ZH,benen,4.686169404,51.89925997,0.017980745388016237,0.3590642663867581,-0.25808236963474396,1,0.6652530867823366,0.42290647030325224
0.12739386899638605,Posterholt Lb,benen,6.042835339,51.12913274,-0.3769927464914247,-1.0881865233713572,1.0837546261956394,1,0.6652530867823366,0.42290647030325224
0.5160909760613603,Buren Fr - Bueren Fr,benen,5.795648622,53.4507434,-1.1440699631162148,-0.13095901704681706,-2.3883326619127376,1,0.6652530867823366,0.42290647030325224
0.14601842473026672,Achterberg Ut,benen,5.597927214,51.97377025,-0.5663129688622408,-0.04506124702701509,-1.9745589205610934,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,IJsselmuiden Ov,benen,5.93061405,52.56539057,0.6948546554364794,-1.3243385087334165,-1.4143162721797147,1,0.6652530867823366,0.42290647030325224
-0.09394522950165474,Gasselte Dr,benen,6.790606016,52.97434131,-0.6323947036124768,2.415045313577024,1.0659289420638396,1,0.6652530867823366,0.42290647030325224
0.05378893435949461,Volendam NH,benen,5.075022023,52.49300061,0.7171565602819246,-1.3329514086381165,-0.12021431937430321,1,0.6652530867823366,0.42290647030325224
0.23059319916873466,Eijsden Lb,benen,5.710894043,50.76995963,0.2977035295890195,-0.39348271563273335,1.0991115011464354,1,0.6652530867823366,0.42290647030325224
0.3210080908657602,Oud-Vossemeer Ze,benen,4.194110541,51.56867275,-0.5253298927759519,-0.24803108830246975,-0.5141390023412508,1,0.6652530867823366,0.42290647030325224
-0.49887819604760875,Edam NH,benen,5.062088275,52.51602386,0.007053193309896451,0.21473897992623042,0.9845129597974216,1,0.6652530867823366,0.42290647030325224
0.3062950360459564,Grijpskerk Gn,benen,6.308853695,53.26254651,-0.11925048085857341,-0.16524669701524372,-0.5593083679248583,1,0.6652530867823366,0.42290647030325224
0.05378893435949461,Aalsmeer NH,benen,4.761627678,52.26927328,0.16801642590351568,1.7694107080711834,1.2282219921837794,1,0.6652530867823366,0.42290647030325224
0.2456044780094917,Zoutkamp Gn,benen,6.297559279,53.34300991,-0.7049561207450009,-0.2835671019773973,0.6015936576683456,1,0.6652530867823366,0.42290647030325224
0.12739386899638605,Nederweert Lb,benen,5.755359879,51.29370284,0.4116127402084435,-0.5981216879864465,0.01489715355243807,1,0.6652530867823366,0.42290647030325224
0.2456044780094917,Appingedam Gn,benen,6.864383818,53.32242614,1.1129072080324258,0.7254678563113645,0.3517745194909478,1,0.6652530867823366,0.42290647030325224
-0.1582728458532099,Driebruggen ZH,benen,4.816796428,52.04736731,-0.602576706548962,-1.1268669615581173,-0.6000874796370076,1,0.6652530867823366,0.42290647030325224
0.3210080908657602,Oude-Tonge ZH rk,benen,4.203457825,51.68969322,-0.1314389394947081,0.24375854141461928,-0.34507725523681937,1,0.6652530867823366,0.42290647030325224
0.2127629126980244,Deil Gl,benen,5.266585841,51.8938101,-0.8834018510802993,-0.5719426882845472,0.9293239085183671,1,0.6652530867823366,0.42290647030325224
0.2456044780094917,Wagenborgen Gn,benen,6.93431238,53.25518087,-0.17785242893487097,1.5436964294219297,-0.18571904118967228,1,0.6652530867823366,0.42290647030325224
0.20890731938383666,Alphen NB,benen,4.967158466,51.48269603,-0.30053593402983747,-0.43757004822876355,-0.2753408945429675,1,0.6652530867823366,0.42290647030325224
0.3062950360459564,Ruinen Dr,benen,6.362538337,52.76267465,0.010316265902558252,0.9803021290742506,1.244032912312415,1,0.6652530867823366,0.42290647030325224
0.14601842473026672,Boxtel NB,benen,5.336945455,51.59033221,0.9630111100339594,-0.009068708707910303,-0.5772301246857382,1,0.6652530867823366,0.42290647030325224
0.05378893435949461,Schagen NH,benen,4.797498998,52.78141247,0.6421021248517059,0.4527084894440132,-0.0350140302230301,1,0.6652530867823366,0.42290647030325224
0.43192038618442163,Herkingen ZH,benen,4.079434833,51.71206044,-1.0469747294330916,1.3044883070354878,-1.3496924808208621,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,Zutphen Gl,benen,6.197065976,52.14724178,1.493111431690494,0.10618840299377127,0.17328858927167953,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Ottersum Lb,benen,5.991093712,51.71406248,-0.8591352905552944,-2.3436862248310657,0.10070333610643281,1,0.6652530867823366,0.42290647030325224
0.05378893435949461,Egmond-Binnen NH,benen,4.6520861,52.59551965,-0.7449079484892033,7.741825498974431e-4,-0.16319353811315393,1,0.6652530867823366,0.42290647030325224
0.0067760793158910815,Geldrop NB,benen,5.566983857,51.42971058,1.125261041633602,-0.1104158062577939,0.3471411168347879,1,0.6652530867823366,0.42290647030325224
0.20705193337576588,Voorst Gl,benen,6.146907234,52.17686842,-0.2116993410946252,1.2695986719504686,0.41927547866491505,1,0.6652530867823366,0.42290647030325224
0.3210080908657602,Zierikzee Ze,benen,3.906818142,51.65078701,0.5798223373182586,0.29888397577501236,1.0373700949015805,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Wilp Gl,benen,6.149253648,52.22515488,-0.48682265582155004,0.5535770993367425,0.5258350650534251,1,0.6652530867823366,0.42290647030325224
0.20705193337576588,Scherpenzeel Fr,benen,5.880959334,52.83481505,-1.6370931573904044,-0.951478275194407,1.8063886565662628,1,0.6652530867823366,0.42290647030325224
0.3062950360459564,Schoonebeek Dr,benen,6.891027244,52.66773645,0.29001097499373074,-0.7201523452739704,-0.037470645646603434,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Lent Gl,benen,5.8833936,51.86726942,-0.4277837788427628,0.4388250202632893,0.9632166650343272,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Grave NB,benen,5.743070985,51.75808444,0.23609930483496971,-0.4779896539861505,-0.23407332297670866,1,0.6652530867823366,0.42290647030325224
0.12739386899638605,Boekel NB,benen,5.6823558,51.61303119,-0.11160437925954762,0.12373497050082724,-1.0050133978353544,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Rouveen Ov,benen,6.192899513,52.61718343,-0.14395758259464325,-0.7994605507172362,-2.122744386919581,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,Rozendaal Gl,benen,5.983476741,52.01108894,-1.0435354532427357,1.956222827307376,4.5550935959294225,1,0.6652530867823366,0.42290647030325224
0.3210080908657602,Rilland Ze,benen,4.178197811,51.41485689,-0.45825590111905734,0.32083161256458126,-0.6339137004478185,1,0.6652530867823366,0.42290647030325224
0.08376638206863163,Reek NB,benen,5.688267364,51.74920073,-0.9585526428078509,0.18366638808893748,-0.42556589981537807,1,0.6652530867823366,0.42290647030325224
0.2127629126980244,Rijkevoort NB,benen,5.893738931,51.66808995,-0.8314326764328684,-1.0467329774511376,-0.8072892136748704,1,0.6652530867823366,0.42290647030325224
0.20705193337576588,Windesheim Ov,benen,6.137268205,52.44741303,-1.7217129419897688,0.57941411673729315,0.25401286697149045,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Bathmen Ov,benen,6.288963618,52.25720263,0.09130596522398583,-0.8522365827476697,1.8177313950977738,1,0.6652530867823366,0.42290647030325224
0.20705193337576588,Sint Annaparochie Fr - Sint Anne Fr,benen,5.643797141,53.28107473,-0.005396911494076673,1.627812715782625,-0.654502065595874,1,0.6652530867823366,0.42290647030325224
0.10161188218347839,Lage Zwaluwe NB,benen,4.705584269,51.71519577,-0.5534032904052538,0.8762906474399758,-0.11792741221662838,1,0.6652530867823366,0.42290647030325224
0.2699662644756349,Someren NB,benen,5.716772214,51.3888698,0.5808297062916912,-0.4835785307527624,-0.4992863339346598,1,0.6652530867823366,0.42290647030325224
-0.1582728458532099,Zegveld Ut,benen,4.850893062,52.11265681,-0.9014021247064119,-1.6614869971203503,-0.6251387995805869,1,0.6652530867823366,0.42290647030325224
0.20705193337576588,Raalte Ov,benen,6.277761662,52.38255915,0.6962831916956767,0.9870117096120844,0.6590915091075285,1,0.6652530867823366,0.42290647030325224
0.17109758928390173,Silvolde Gl,benen,6.381859888,51.91396733,0.17229312485235532,0.2631478410110733,-0.649793043407993,1,0.6652530867823366,0.42290647030325224
0.34540727450302944,Deurne NB,benen,5.794713811,51.46996209,1.128525106208514,-0.6506080963381785,-0.6555056313528712,1,0.6652530867823366,0.42290647030325224
0.32724885007376514,Maasbree Lb,benen,6.061627677,51.36307531,0.3935028704464722,-1.7814708441020348,0.25484754005807625,1,0.6652530867823366,0.42290647030325224
0.2715185642641078,Arnemuiden Ze,benen,3.663504088,51.49971126,0.1623589250317462,-1.8421375342011392,-0.9541865164572197,1,0.6652530867823366,0.42290647030325224
0.42247490040891567,Kerkrade Lb,benen,6.076607813,50.8705768,2.1002533751986268,0.18961243692284688,0.8857707785997778,1,0.6652530867823366,0.42290647030325224
0.14859565795411056,Wapse Dr,benen,6.265438346,52.86500703,-1.2401587005604893,0.9707107742384693,-0.37605349964600954,1,0.6652530867823366,0.42290647030325224
0.5205653362735596,Almkerk NB,benen,4.957927251,51.77310966,-0.45156858763860647,0.05242057410979873,-0.6204011092457229,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,Oude-Tonge ZH prot,benen,4.201929156,51.69061275,-0.13115497170388385,0.24307365837774245,-0.34455207619717854,1,0.6652530867823366,0.42290647030325224
0.05196493872853658,Huizen NH,benen,5.244648147,52.29857574,1.4052896589484885,-1.52360234343733,0.7475897507649115,1,0.6652530867823366,0.42290647030325224
0.3210080908657602,Haamstede Ze,benen,3.730652871,51.69923094,-0.6689904823778768,3.347748583824583,-0.2787824480659093,1,0.6652530867823366,0.42290647030325224
-0.02138890441362129,Delft ZH laag,benen,4.348761388,52.00116337,1.8047058856166747,-0.03142512894261067,0.06348966389935477,1,0.6652530867823366,0.42290647030325224
0.14601842473026672,Rijssen Ov,benen,6.507843779,52.31672019,1.4657677059833374,-0.7550081048831575,-1.4406582640901606,1,0.6652530867823366,0.42290647030325224
0.05196493872853658,Oudewater Ut,benen,4.881265011,52.02335517,-0.09158653853313257,-0.04422519508409443,0.1928678532641455,1,0.6652530867823366,0.42290647030325224
0.3696943169184479,Tilligte Ov,benen,6.95117904,52.41297313,-0.9969506480543382,-1.7329824750495795,0.6181174148780606,1,0.6652530867823366,0.42290647030325224
0.4445521033987001,Zuidzande Ze,benen,3.458057784,51.33845709,-1.3463009421919034,1.578638968121962,1.1628348978613834,1,0.6652530867823366,0.42290647030325224
0.20705193337576588,Oirschot NB,benen,5.322554939,51.50555983,0.3865731915942336,-0.2963822345916293,-0.1829879679890348,1,0.6652530867823366,0.42290647030325224
0.20705193337576588,Nunspeet Gl,benen,5.791351429,52.38085746,1.1481059083313545,-0.5302989995330097,0.023799979727516803,1,0.6652530867823366,0.42290647030325224
-0.07588232040921472,Noordeloos ZH,benen,4.947611958,51.90364525,-1.0619159372680813,-1.2323987863753665,-0.5742053109697833,1,0.6652530867823366,0.42290647030325224
0.2127629126980244,Groenekan Ut,benen,5.158608631,52.12611959,-0.9488700082587305,-0.13600901434460855,2.9093538444518625,1,0.6652530867823366,0.42290647030325224
0.2456044780094917,Leermens Gn,benen,6.799701655,53.34968645,-1.5795398135309484,-2.0211106858448953,-0.23911001972318743,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,Klaaswaal ZH,benen,4.441527388,51.76883545,-0.38899848470611775,-0.15737086647274917,0.1722269221737638,1,0.6652530867823366,0.42290647030325224
0.26328558905099,Axel Ze,benen,3.907274264,51.26835753,0.6824398244797294,0.16436220773632287,0.697016486837533,1,0.6652530867823366,0.42290647030325224
0.05378893435949461,Callantsoog NH,benen,4.692821804,52.83568639,-0.7501278901534092,1.5868872855321516,-0.12028557836352657,1,0.6652530867823366,0.42290647030325224
0.20705193337576588,Tubbergen Ov,benen,6.78792511,52.40847264,0.46564350408380134,-1.4499322820576432,-0.012116163371615881,1,0.6652530867823366,0.42290647030325224
0.3062950360459564,Wolvega Fr,benen,6.010796286,52.88250036,0.9542648655290198,1.228866488743964,0.05147116780128724,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,Middelburg Ze,benen,3.613110217,51.49833285,1.6514145180619737,-0.2279211014875159,0.6748057584892208,1,0.6652530867823366,0.42290647030325224
0.19993589718856564,Burum Fr - Boerum Fr,benen,6.234269629,53.27524598,-1.1733290100652622,-0.23334417515898476,-1.7268970996038018,1,0.6652530867823366,0.42290647030325224
0.2456044780094917,Sint-Annen Gn,benen,6.655637129,53.30300173,-2.1999857907102798,-0.5056742013733708,0.7270203245004464,1,0.6652530867823366,0.42290647030325224
0.11336889550355522,Putten Gl,benen,5.614036169,52.26478998,0.9997102307334637,-0.26040201994551254,-0.3371872184573141,1,0.6652530867823366,0.42290647030325224
0.3210080908657602,Grijpskerke Ze,benen,3.55995796,51.52837177,-0.7984730931012654,-1.2607057403246222,-0.17839834232150084,1,0.6652530867823366,0.42290647030325224
0.2127629126980244,Jutphaas Ut,benen,5.095713178,52.06459209,0.02344798979467399,-0.29113173959638144,1.0129113537426422,1,0.6652530867823366,0.42290647030325224
0.20705193337576588,Hollandsche Veld Dr,benen,6.5410371,52.7127803,0.20023157625176852,0.17760779892685513,-1.863588665563878,1,0.6652530867823366,0.42290647030325224
